Ticket ID,Status,Created On,Account,Account ID,Product (Ticket ID),,Serial ID (Ticket ID),Service and Support Team,Ticket Type,Service Category,Work Description (Ticket),Incident Description (Ticket),Sales Unit,Agent,Created By,Resolved On Date,Closing Date,Changed By,City,Postal Code,State,Incident Category,Product Status,Ticket Source,Product Category ID (Affected Product Category),Product Category,,Date of Resolution (Ticket ID),Warranty (Registered Product),Warranty Start Date (Registered Product),Warranty End Date (Registered Product),Product (Ticket Item),Ticket Item,Defective Returns Required,Registered Product,Changed On,Open_Ticket_Years,Open_Ticket_Months,Open_Ticket_Days,Total_Open_Ticket_Days,Counter
873839,Closed,22.06.2023,Cesta Solutions,7000032935,MFM9852,,EPTA2D3983,CESTA SOLUTIONS,Service Calls,Breakdown Calls,SPEAKER CHANGED NOW WORKING OK.,"speaker problem 

thru mr vikas",Delhi SO,CESTA SOLUTIONS,CALLCENTRE3 .,23.06.2023,24.06.2023,HIMANSHU CHOUDHARY,Ghaziabad,201010,Uttar Pradesh,Not assigned,Available,Reported by Customer,GY03,Foetal Monitor,,23.06.2023,SALES WARRANTY,12.05.2023,10.05.2024,FM9853 SPEAKER,06L7B002,X,FETAL MONITOR FM 9852,24.06.2023,,,,,1
874074,Dispatch Factory,23.06.2023,HERITAGE IMS,7000112302,MFM9853,,DSTB2E4437,Krishna Bihari Pathak,Service Calls,Breakdown Calls,#,SPEAKER NOT WORKING,Lucknow SO,Krishna Bihari Pathak,Krishna Bihari Pathak,#,#,Mahender Singh,VARANASI,221311,Uttar Pradesh,Non functional,Available,Reported by E-mail,GY03,Foetal Monitor,,#,SALES WARRANTY,12.10.2022,11.10.2023,FM9853 SPEAKER,06L7B002,X,FETAL MONITOR FM9853,24.06.2023,0,0,10,10,1
874596,Dispatch Factory,27.06.2023,Kasturba Gandhi Hospital for Women & Chi,7000089150,MFM9853,,DSTB2F4505,MEDIC INDIA Chennai,Service Calls,Breakdown Calls,#,"SPEAKER ISSUE

THRU CALL FROM MRDIC INDIA Chennai",Chennai SO,Chennai Medic India,CALLCENTRE4 .,#,#,Ashok Kumar A,Chennai,600005,Tamil Nadu,Not assigned,Available,Reported by Dealer,GY03,Foetal Monitor,,#,SALES WARRANTY,10.10.2022,09.10.2023,FM9853 SPEAKER,06L7B002,X,FETAL MONITOR FM9853,01.07.2023,0,0,6,6,1
873908,Dispatch Factory,22.06.2023,CDSIMER,7000084982,MFM9853,,DSTB2E4435,A3S Enterprises,Service Calls,Breakdown Calls,#,"SPEAKER ISSUE

O/W

THRU CALL FROM KIRAN A3S ENTERPRISES

97",Bengaluru SO,A3S Enterprises,CALLCENTRE4 .,#,#,SUNIL KUMAR K,Devarakaggalahalli,562112,Karnataka,Not assigned,Available,Reported by Dealer,GY03,Foetal Monitor,,#,SALES WARRANTY,09.09.2022,08.09.2023,FM9853 SPEAKER,06L7B002,X,FETAL MONITOR FM9853,26.06.2023,0,0,11,11,1
870178,Closed,09.06.2023,Bharat Clinical Laboratory,7000113072,MECUBE-8LE,,L05512,Kolkata Service UltraSound Team,Service Calls,Breakdown Calls,#,"Sound issue 

Thru call from customer(palas kumar)

cust con",Kolkata SO,SOUMITRA KARMAKAR,CALLCENTRE3 .,14.06.2023,18.06.2023,SOUMITRA KARMAKAR,North 24 Paraganas,743235,West Bengal,Not assigned,Available,Reported by Customer,US01,UltraSound,,14.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,EC-8-8DÃ‚Â  IO BOARD XE ASSY,EC-8-8D 20006957,#,E-CUBE 8:4 LE default transducer ports,18.06.2023,,,,,1
870129,Allotment,08.06.2023,Trinity Healthcare System,7000000084,BPLBLOSSOM100,,QLTA2J1272,TRINITY HEALTHCARE SYSTEMS DEALER,Service Calls,Breakdown Calls,#,"SOME LED 'S NOT WORKING

THRU MAIL FROM

HEALTHCARE SYSTEM T",Kochi SO,HEALTHCARE SYSTEM TRINITY,CALLCENTRE2 .,16.06.2023,#,,Thrissur,680005,Kerala,Not assigned,Available,Reported by Dealer,MIC,Mother Infant Care,,#,SALES WARRANTY,02.11.2022,01.11.2023,BLOSSOM DUO CONTROL BOARD,13LBPL144,X,BPL LED PHOTOTHERAPY BLOSSOM100,16.06.2023,0,0,25,25,1
870462,Closed,10.06.2023,N.R.Agarwal rotary sarigam hospital,7000111381,M9108,,DUTB2K13944,VISHAL VAKERIYA,Service Calls,Breakdown Calls,#,Solved. ECG Cable issue,Ahemdabad SO,VISHAL VAKERIYA,CALLCENTRE4 .,#,21.06.2023,VISHAL VAKERIYA,valsad,396001,Gujarat,Not assigned,Not assigned,Reported by Customer,EC02,Electrocardiographs-Multi channel,,17.06.2023,SALES WARRANTY,04.03.2023,02.03.2024,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,21.06.2023,,,,,1
869337,Closed,05.06.2023,MOTHERHOOD HOSPITAL PVT LTD,7000107370,382MXDIUAY,,KSMB-2G-1064,GM TEC MEDICAL SYSTEMS,Service Calls,Breakdown Calls,"Communication error, cable reset & machine working fine.","SOFTWEAR NOT OPEN 

THRU MS BHARTHI 

1147529483",Delhi SO,GMTEC MEDICAL SYSTEMS,CALLCENTRE3 .,#,07.06.2023,GMTEC MEDICAL SYSTEMS,GURUGRAM,122011,Haryana,Not assigned,Not assigned,Reported by Dealer,ASSU,Assemblies and Sub-Assemblies,,05.06.2023,SALES WARRANTY,13.08.2022,12.08.2023,Not assigned,#,#,UNIT ASSEMBY C RAY PRIME MXDI,07.06.2023,,,,,1
874522,Closed,27.06.2023,NEW STNM MULTISPECIALTY HOSPITAL,7000106041,MECUBE-8LE,,L06154,Kolkatta Service X-Ray Team,Service Calls,Breakdown Calls,#,"Software error issue

Thru call from customer(Mr.Ananth)

Cu",Kolkata SO,PRAN KRISHNA ROY,CALLCENTRE3 .,#,28.06.2023,PRAN KRISHNA ROY,SIKKIM,737101,West Bengal,Not assigned,Not assigned,Reported by Customer,US01,UltraSound,,28.06.2023,SALES WARRANTY,05.07.2022,04.07.2023,Not assigned,#,#,E-CUBE 8:4 LE default transducer ports,28.06.2023,,,,,1
870418,Closed,10.06.2023,"MAHATMA GANDHI CANCER HOSPITAL,",7000099315,MPM5588UPDS,,DNTD2E20296,JAYAVARDHAN KOLAVENNU,Service Calls,Breakdown Calls,Recieved board from the CW and replaced at machine and found,"smps problem 

thru mr vamsi 

7995321646",Vijaywada SO,JAYAVARDHAN KOLAVENNU,CALLCENTRE4 .,#,29.06.2023,JAYAVARDHAN KOLAVENNU,VISAKAPATANAM,530017,Andhra Pradesh,Not assigned,Not assigned,Reported by Customer,MP01,Patient monitors,,28.06.2023,SALES WARRANTY,21.07.2022,20.07.2023,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,29.06.2023,,,,,1
869785,Closed,06.06.2023,Shivanshu multi specialty hospital,7000108779,MAMEFLO6,,FNTE2H2552,AMI SALES & SERVICE DEALER,Service Calls,Breakdown Calls,#,"Smell of Drug(Sevo) Coming thru breathing Circuit, Penlon Ma",Ahemdabad SO,M/s AMI SALES &  SERVICES,M/s AMI SALES &  SERVICES,#,29.06.2023,LABHU KARSAN BHAI VAINSH,VADODARA,390013,Gujarat,Not assigned,Not assigned,Reported by Dealer,AW01,Anaesthesia work station,,#,SALES WARRANTY,21.10.2022,20.10.2023,Not assigned,#,X,AWS E FLO 6,29.06.2023,,,,,1
870856,Closed,15.06.2023,Dhiman Bhattacharya,7000005896,BPLFLORET100,,QSTA3B1478,PROLOY DENRE,Service Calls,Breakdown Calls,#,"Skin Temperature Probe failure found during Installation

TH",Kolkata SO,PROLOY DENRE,CALLCENTRE3 .,#,26.06.2023,JAYANT SARMAH,Kolkata,700012,West Bengal,Accessories failure,Available,Reported by Employee,MIC,Mother Infant Care,,21.06.2023,SALES WARRANTY,14.06.2023,12.06.2024,FLORET 100/1000 TEMPERATURE PROBE,13LBPL99,X,BPL INFANT WARMER   FLORET100,26.06.2023,,,,,1
874915,Allotment,28.06.2023,Bhartiya Rail Bijlee Company Limited sub,7000102560,MRELIFE900AEDPR,,GVMD2H3416,ASM NITISH KUMAR,Service Calls,Breakdown Calls,#,"SHOCK NOT COMING 

THRU MR NITESH",Kolkata SO,NITISH KUMAR,CALLCENTRE3 .,#,#,JAYANT SARMAH,Aurangabad,824303,Maharashtra,Not assigned,Available,Reported by Employee,DF01,Defibrillators-Bi-Phasic,,#,SALES WARRANTY,13.09.2022,12.09.2023,PADDLE ASSEMBLY RELIFE900,380PADAY,#,RELIFE 900 WITH AED PACER AND RECORDER,03.07.2023,0,0,5,5,1
870367,Closed,09.06.2023,AARANYAM WOMEN’S HOSPITAL & LAPROSCOPY,7000112867,FG5008230,,6140CB0639,ASM FAIZ.ALAM,Service Calls,Breakdown Calls,#,"Set tidal volume not achieve

Thru call from customer(Dr.abh",Kolkata SO,FAIZ MANSOOR ALAM,CALLCENTRE3 .,#,13.06.2023,DEBJYOTI CHATTERJEE,PATNA,800011,Bihar,Not assigned,Not assigned,Reported by Customer,AW02,Penlon-Anaesthesia work station,,09.06.2023,SALES WARRANTY,22.05.2023,20.05.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,13.06.2023,,,,,1
869409,Closed,06.06.2023,ROHIT KUMAR YADAV DIGITAL X-RAY,7000106935,MBPLMRAD100,,JXMA2C1734,KumarSarvesh,Service Calls,Breakdown Calls,as per our telephonic discussion to customer reset the cable,"save button not working 

thru Mr Rohit 

mob 8271297199",Kolkata SO,Sarvesh Kumar,CALLCENTRE3 .,#,06.06.2023,Sarvesh Kumar,Chhatarpur,822113,Jharkhand,Loose Connections,Not assigned,Reported by Customer,XR02,X-ray,,06.06.2023,SALES WARRANTY,05.08.2022,04.08.2023,Not assigned,#,X,100mA Mobile Line Frequency X-Ray,06.06.2023,,,,,1
870417,Closed,10.06.2023,Can't Board General Hospital,7000110892,MBPLXRAD300FC,,LKMA2D1179,VINOD KUMAR,Service Calls,Breakdown Calls,Checked the machine and found problem in supply voltage drop,"Rotor foult.

THRU MAIL FROM MR VINOD KUMAR",Lucknow SO,VINOD KUMAR,CALLCENTRE4 .,#,10.06.2023,VINOD KUMAR,Varanasi,221002,Uttar Pradesh,Not assigned,Not assigned,Reported by Employee,XR02,X-ray,,10.06.2023,SALES WARRANTY,14.03.2023,12.03.2024,Not assigned,#,X,X-Ray Machine XRAD-300,10.06.2023,,,,,1
874927,Allotment,28.06.2023,MANAV CHARITABLE HOSPITAL,7000111781,MBPLXRAD300FC,,LKMA2E1185,NAGARJUN P,Service Calls,Repeat Calls,#,"ROTOR FAULT

THRU CALL FROM NAGARAJ

$",Bengaluru SO,NAGARJUN P,CALLCENTRE4 .,#,#,CALLCENTRE4 .,DABASPET,562111,Karnataka,Not assigned,Not assigned,Reported by Employee,XR02,X-ray,,#,SALES WARRANTY,04.03.2023,02.03.2024,Not assigned,#,X,X-Ray Machine XRAD-300,29.06.2023,0,0,5,5,1
870831,Closed,12.06.2023,MANAV CHARITABLE HOSPITAL,7000111781,MBPLXRAD300FC,,LKMA2E1185,NAGARJUN P,Service Calls,Breakdown Calls,As per the instruction from Mr. Nagarjun we are closing the,"rotor fault error

THRU MAIL FROM GANESH",Bengaluru SO,GANESH G M,GANESH G M,#,27.06.2023,CALLCENTRE4 .,DABASPET,562111,Karnataka,Not assigned,Not assigned,Reported by Dealer,XR02,X-ray,,16.06.2023,SALES WARRANTY,04.03.2023,02.03.2024,Not assigned,#,X,X-Ray Machine XRAD-300,27.06.2023,,,,,1
870419,Closed,10.06.2023,MANAV CHARITABLE HOSPITAL,7000111781,MBPLXRAD300FC,,LKMA2E1185,ASM G M GANESH,Service Calls,Breakdown Calls,"Found rotor pcb fuse problem and replaced,unit is working fi","rotor fault error

THRU MAIL FROM GANESH",Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,10.06.2023,GANESH G M,DABASPET,562111,Karnataka,Not assigned,Not assigned,Reported by Dealer,XR02,X-ray,,#,SALES WARRANTY,04.03.2023,02.03.2024,Not assigned,#,X,X-Ray Machine XRAD-300,10.06.2023,,,,,1
870532,Closed,10.06.2023,Dr Javed Akhtar,7000067971,MBPLXRAD300FC,,LKMA2B1159,SANDEEP-KUMAR,Service Calls,Breakdown Calls,"Found the connection loose of rotor, then all connection pro","ROTAR FAULT

THRU CALL FROM SWATI SHARMA

9897981470",Delhi SO,SANDEEP KUMAR,CALLCENTRE4 .,#,13.06.2023,SANDEEP KUMAR,Amroha,244221,Uttar Pradesh,Not assigned,Not assigned,Reported by Dealer,XR02,X-ray,,12.06.2023,SALES WARRANTY,21.06.2022,20.06.2023,Not assigned,#,X,X-Ray Machine XRAD-300,13.06.2023,,,,,1
870932,Allotment,12.06.2023,Christian Fellow Ship Hospital,7000005938,M9108,,DUTB2M14200,"MEDIC-CARE ELECTRONICS, DEALER",Service Calls,Breakdown Calls,#,"RHYTHM STRIP

THRU CALL FROM HARISHMA",Chennai SO,M/s MEDIC-CARE ELECTRONICS,CALLCENTRE4 .,#,#,CALLCENTRE4 .,Dindigul,624619,Tamil Nadu,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,17.03.2023,15.03.2024,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,12.06.2023,0,0,21,21,1
868439,Closed,05.06.2023,Prakash pathology & X-ray,7000113077,M9108,,DUTB1H12441,Krishna Bihari Pathak,Service Calls,Breakdown Calls,call to customer some setting issue in record informtion don,"Report showing incorrect

Thru call from Customer (sandeep)
",Lucknow SO,Krishna Bihari Pathak,CALLCENTRE3 .,#,16.06.2023,Krishna Bihari Pathak,Baskhari,224129,Uttar Pradesh,Not assigned,Not assigned,Reported by Customer,EC02,Electrocardiographs-Multi channel,,15.06.2023,SALES WARRANTY,27.04.2022,26.04.2023,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,16.06.2023,,,,,1
870451,Closed,12.06.2023,Mathi Integrated Health Centre,7000028323,BPLMVLSMEL300STR,,3212222,"MEDIC-CARE ELECTRONICS, DEALER",Service Calls,Breakdown Calls,#,Replaced the Turbine Air Inlet Filter And cleaned the Exp. f,Chennai SO,M/s MEDIC-CARE ELECTRONICS,MOHANRAJ SELVARAJ,19.06.2023,19.06.2023,MOHANRAJ SELVARAJ,Sivakasi,626123,Tamil Nadu,Not assigned,Available,Reported by Employee,LVEN,Lowenstein ventilators,,13.06.2023,SALES WARRANTY,04.08.2022,03.08.2023,Turbine Filter Cassette,BPL-ELISA 300-0631801,#,VENTILATOR ELISA 300 WITH STD TROLLEY,19.06.2023,,,,,1
867357,Closed,01.06.2023,Ami Sales And Services,7000000133,M9108,,DUTB2F13729,AMI SALES & SERVICE DEALER,Service Calls,Breakdown Calls,#,Replaced ECG Board,Ahemdabad SO,M/s AMI SALES &  SERVICES,LABHU KARSAN BHAI VAINSH,01.06.2023,08.06.2023,LABHU KARSAN BHAI VAINSH,Vadodra,390020,Gujarat,Not assigned,Available,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,31.05.2023,SALES WARRANTY,09.05.2023,07.05.2024,9108 ECG board DE12 V1.81,11L6C013,X,MULTI CHANNEL RECORDER - A4 - M9108,08.06.2023,,,,,1
873291,Closed,21.06.2023,Ami Sales And Services,7000000133,M9108,,DUTB2F13729,VISHAL VAKERIYA,Service Calls,Breakdown Calls,#,Replaced ECG Board,Ahemdabad SO,VISHAL VAKERIYA,LABHU KARSAN BHAI VAINSH,21.06.2023,21.06.2023,LABHU KARSAN BHAI VAINSH,Vadodra,390020,Gujarat,Not assigned,Available,Reported by Customer,EC02,Electrocardiographs-Multi channel,,21.06.2023,SALES WARRANTY,09.05.2023,07.05.2024,9108 ECG board DE12 V1.81,11L6C013,X,MULTI CHANNEL RECORDER - A4 - M9108,21.06.2023,,,,,1
869378,Closed,08.06.2023,MOTHER AND CHILD HOSPITAL,7000108011,MECUBE-8LE,,L05900,SANTOSH PATIL,Service Calls,Breakdown Calls,Dispatched CW and Main PCB on 08/06/2023,Replaced CW Board Working Fine,Bengaluru SO,SANTOSH R PATIL,SANTOSH R PATIL,#,13.06.2023,SANTOSH R PATIL,HOSPETE,583201,Karnataka,Not assigned,Not assigned,Reported by Employee,US01,UltraSound,,13.06.2023,SALES WARRANTY,20.06.2022,19.06.2023,Not assigned,#,#,E-CUBE 8:4 LE default transducer ports,13.06.2023,,,,,1
870885,Closed,12.06.2023,Rcpm Hospital,7000018998,MSTSTMILLU-BPL,,RHMB2E1159,RADIX HEALTHCARE DEALER,Service Calls,Breakdown Calls,#,"Repeted complaint 

830238 

ECG ARTIFACT

THRU MAIL FROM RA",Kochi SO,M/s RADIX HEALTHCARE,HARISANKAR T P,12.06.2023,12.06.2023,,Kollam,690528,Kerala,Not assigned,Available,Reported by Dealer,CA02,STS-Stress test system,,#,SALES WARRANTY,11.07.2022,10.07.2023,DYNATRAC NEO DAU UNIT ASSEMBLY,385NEOUSBUAY,X,STRESS TEST SYSTEM MILL- DYNATRAC ULTRA,12.06.2023,,,,,1
870801,Closed,12.06.2023,AHANA MEDICAL CENTRE,7000109629,MBPLCRAYPROPLUSMXDI,,VJMB2L1037,ASM DEEPAK PANDEY,Service Calls,Breakdown Calls,#,repair drive chain,Lucknow SO,DEEPAK PANDEY,DEEPAK PANDEY,#,12.06.2023,DEEPAK PANDEY,Kanpur,208027,Uttar Pradesh,Not assigned,Not assigned,Reported by Customer,XR01,C-Arm,,12.06.2023,SALES WARRANTY,18.11.2022,17.11.2023,Not assigned,#,X,C-RAY Pro Plus with PC based memory,12.06.2023,,,,,1
874400,Allotment,26.06.2023,MALLIGE MEDICAL CENTRE,7000076654,MECG6208VIEWC,,DETE2E24586,TRILOK LABORATORIES DEALER,Service Calls,Breakdown Calls,#,"PRINTER PROBLEM

O/W

THRU MAIL FROM

TRILOK LABORATORIES PR",Bengaluru SO,M/s TRILOK LABORATORIES PRIVATE LIMITED,CALLCENTRE2 .,#,#,CALLCENTRE2 .,Bengaluru,560001,Karnataka,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,#,SALES WARRANTY,30.08.2022,29.08.2023,Not assigned,#,X,ECG MACHINE 6208 VIEW PLUS,26.06.2023,0,0,7,7,1
874129,Closed,23.06.2023,Camri Cardiac Care Centre,7000112255,MDF2617R,,DMMQ2L5086,ELECTROCARE SERVICES DEALER,Service Calls,Breakdown Calls,PRINTER ALIGNMENT DONE.,"Printer not working

Thru call from customer(SN guin)

S

",Kolkata SO,M/s ELECTROCARE SERVICES,CALLCENTRE3 .,#,26.06.2023,M/s ELECTROCARE SERVICES,Purba  Bardhaman,713104,West Bengal,Non functional,Not assigned,Reported by Employee,DF01,Defibrillators-Bi-Phasic,,24.06.2023,SALES WARRANTY,23.03.2023,21.03.2024,Not assigned,#,#,BIPHASIC DF MDF2617 WITH RECORDER,26.06.2023,,,,,1
875402,Allotment,30.06.2023,Dr TMA Pai Hospital,7000067311,MFM9853,,DSTB2K4620,ADITYA ENTERPRISES DEALER,Service Calls,Breakdown Calls,#,"printer not working 

thru mr Ranjeet

o/w 

7353432893

",Bengaluru SO,M/s ADITHYA ENTERPRISES,CALLCENTRE3 .,#,#,CALLCENTRE3 .,Udupi,576101,Karnataka,Not assigned,Not assigned,Reported by Customer,GY03,Foetal Monitor,,#,SALES WARRANTY,09.03.2023,07.03.2024,Not assigned,#,X,FETAL MONITOR FM9853,30.06.2023,0,0,3,3,1
872050,Allotment,16.06.2023,AASRA HOSPITALS,7000107181,MDF2617R,,DMMR2J5015,ASM G M GANESH,Service Calls,Breakdown Calls,#,"Printer issue

Thru mail from GANESH G M.",Bengaluru SO,GANESH G M,CALLCENTRE3 .,#,#,CALLCENTRE3 .,Bengaluru,560076,Karnataka,Not assigned,Not assigned,Reported by Employee,DF01,Defibrillators-Bi-Phasic,,#,SALES WARRANTY,21.10.2022,20.10.2023,Not assigned,#,#,BIPHASIC DF MDF2617 WITH RECORDER,16.06.2023,0,0,17,17,1
871901,Work In Progress,16.06.2023,Neurospine Hospital,7000112945,MDF2617R,,DMMR2D4880,ASM_DHARMENDRA,Service Calls,Breakdown Calls,#,"PRINTER COVER IS NOYT GETTING CLOSED

THRI CALL FROM DEALER(",Mumbai SO,M/s FLESSING ELECTRONICS,CALLCENTRE4 .,#,#,DHARMENDRA C KOTANGLE,Nagpur,440012,Maharashtra,Not assigned,Available,Reported by Dealer,DF01,Defibrillators-Bi-Phasic,,16.06.2023,SALES WARRANTY,25.05.2023,23.05.2024,DF2617 FRONT CABINET (BIPHASIC),09L8B001,#,BIPHASIC DF MDF2617 WITH RECORDER,29.06.2023,0,0,17,17,1
873969,Replacement Requested,29.06.2023,Neurospine Hospital,7000112945,MDF2617R,,DMMR2D4880,FLESSING ELECTRONICS DEALER,Return and Replacement Request,Breakdown Calls,#,"PRINTER COVER IS NOYT GETTING CLOSED

THRI CALL FROM DEALER(",Mumbai SO,M/s FLESSING ELECTRONICS,DHARMENDRA C KOTANGLE,#,#,JESSY JACOB,Nagpur,440012,Maharashtra,Mechanical Failure,Part Pending,Reported by Dealer,DF01,Defibrillators-Bi-Phasic,,29.06.2023,SALES WARRANTY,25.05.2023,23.05.2024,BIPHASIC DF MDF2617 WITH RECORDER,MDF2617R,#,BIPHASIC DF MDF2617 WITH RECORDER,03.07.2023,0,0,4,4,1
871900,Allotment,16.06.2023,LGI Hospitals,7000112393,MDF2509R,,BZMU3A8236,ASM_DHARMENDRA,Service Calls,Breakdown Calls,#,"PRINTER COVER IS NOT GETTING CLOSED

THRI CALL FROM DEALER(A",Mumbai SO,M/s FLESSING ELECTRONICS,CALLCENTRE4 .,#,#,DHARMENDRA C KOTANGLE,Nagpur,440012,Maharashtra,Not assigned,Available,Reported by Dealer,DF02,Defibrillators- Mono phasic,,16.06.2023,SALES WARRANTY,29.04.2023,27.04.2024,DEFIBRILLATOR WITH RECODER DF 2509R,MDF2509R,#,DEFIBRILLATOR WITH RECODER DF 2509R,29.06.2023,0,0,17,17,1
873968,Replacement Requested,29.06.2023,LGI Hospitals,7000112393,MDF2509R,,BZMU3A8236,FLESSING ELECTRONICS DEALER,Return and Replacement Request,Breakdown Calls,#,"PRINTER COVER IS NOT GETTING CLOSED

THRI CALL FROM DEALER(A",Mumbai SO,M/s FLESSING ELECTRONICS,DHARMENDRA C KOTANGLE,#,#,JESSY JACOB,Nagpur,440012,Maharashtra,Mechanical Failure,Available,Reported by Dealer,DF02,Defibrillators- Mono phasic,,29.06.2023,SALES WARRANTY,29.04.2023,27.04.2024,DEFIBRILLATOR WITH RECODER DF 2509R,MDF2509R,#,DEFIBRILLATOR WITH RECODER DF 2509R,03.07.2023,0,0,4,4,1
871388,Closed,15.06.2023,Gandhi medical collage,7000100602,M9108,,DUTB1G11950,THE SERVICE POINT DEALER,Service Calls,Breakdown Calls,Customer reported problem: Print is not coming and d4 Lead i,"PRINT NOT COMING AND D4 LEAD NOT WORKING 

THRU MS RAJANIRED",Bhopal SO,SATISH SINGH,CALLCENTRE3 .,#,20.06.2023,DINESH YADAV,Bhopal,462001,Madhya Pradesh,No fault,Not assigned,Reported by Customer,EC02,Electrocardiographs-Multi channel,,20.06.2023,SALES WARRANTY,27.12.2021,26.12.2022,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,20.06.2023,,,,,1
874872,Closed,28.06.2023,Medford Hospital,7000111071,MBPLCRAYPROPLUSXMED1K,,VLMB3B1008,Chari Engineering and General Works,Preventive Measures,Preventive Measures,pms done,"Preventive Measures

THRU MAIL FROM CHARI ENGINEERING & GENE",Mumbai SO,Medilab Home Care and Surgical Products,CALLCENTRE2 .,#,29.06.2023,GANESH MANOHAR NAIK,Kausa Mumbra,400612,Maharashtra,Not assigned,Not assigned,Reported by Dealer,XR01,C-Arm,,24.06.2023,SALES WARRANTY,23.02.2023,22.02.2024,Not assigned,#,X,BPL C-RAY Pro Plus XMED 1K2  NMG,29.06.2023,,,,,1
868371,Closed,03.06.2023,LIFECARE LAB,7000112916,MECG6208VIEWC,,DETE2F25384,LIFE CARE SYSTEM (SF) DEALER,Preventive Measures,Preventive Measures,pms done on 02.06.2023,"Preventive Measures

THRU CALL FROM DEALER(ABHINAV-813786742",Kochi SO,M/s LIFE CARE SYSTEMS (KERALA),CALLCENTRE4 .,#,03.06.2023,M/s LIFE CARE SYSTEMS (KERALA),ATTAKUNDU,673580,Kerala,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,03.06.2023,SALES WARRANTY,21.12.2022,20.12.2023,Not assigned,#,X,ECG MACHINE 6208 VIEW PLUS,03.06.2023,,,,,1
872222,Closed,17.06.2023,Jayadev Memorial Rashtrotthana Hospital And Research Centre,7000033561,MPM5588PRB,,DNTY2K21409,ASM G M GANESH,Preventive Measures,Preventive Measures,"
As per the instruction from Mr. Ganesh we are closing the t",Preventive Measures,Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,17.06.2023,CALLCENTRE4 .,Bengaluru,560098,Karnataka,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,17.06.2023,SALES WARRANTY,22.12.2022,21.12.2023,Not assigned,#,X,ULTIMA PRIME,17.06.2023,,,,,1
871869,Closed,17.06.2023,Jayadev Memorial Rashtrotthana Hospital And Research Centre,7000033561,MPMEV100TN,,METB2G1072,ASM G M GANESH,Preventive Measures,Preventive Measures,As per the instruction from Mr. Ganesh we are closing the ti,Preventive Measures,Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,17.06.2023,CALLCENTRE4 .,Bengaluru,560098,Karnataka,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,17.06.2023,SALES WARRANTY,22.12.2022,21.12.2023,Not assigned,#,X,BPL ELITE VIEW EV100 TOUCH WITH NELLCOR,17.06.2023,,,,,1
871738,Closed,15.06.2023,Jayadev Memorial Rashtrotthana Hospital And Research Centre,7000033561,BPLVOLPUMP1,,KMTA2C4761,ASM G M GANESH,Preventive Measures,Preventive Measures,Preventive Measures 15JUN23KA,Preventive Measures,Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,15.06.2023,CALLCENTRE4 .,Bengaluru,560098,Karnataka,Not assigned,Not assigned,Reported by Employee,IP02,Volumetric Pump,,15.06.2023,SALES WARRANTY,22.12.2022,21.12.2023,Not assigned,#,X,BPL VOLU. PUMP ACURA V1 with Drip Sensor,15.06.2023,,,,,1
872223,Closed,17.06.2023,Jayadev Memorial Rashtrotthana Hospital And Research Centre,7000033561,MFD9714,,LMTA2B6168,ASM G M GANESH,Preventive Measures,Preventive Measures,As per the instruction from Mr. Ganesh we are closing the ti,Preventive Measures,Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,17.06.2023,CALLCENTRE4 .,Bengaluru,560098,Karnataka,Not assigned,Not assigned,Reported by Employee,GY02,Foetal Doppler,,17.06.2023,SALES WARRANTY,22.12.2022,21.12.2023,Not assigned,#,X,BPL FETAL DOPPLER FD-9714,17.06.2023,,,,,1
872220,Closed,17.06.2023,Jayadev Memorial Rashtrotthana Hospital And Research Centre,7000033561,MPMEV100TN,,METB2G1091,ASM G M GANESH,Preventive Measures,Preventive Measures,As per the instruction from Mr. Ganesh we are closing the ti,Preventive Measures,Bengaluru SO,GANESH G M,CALLCENTRE4 .,#,17.06.2023,CALLCENTRE4 .,Bengaluru,560098,Karnataka,Not assigned,Not assigned,Reported by Employee,MP01,Patient monitors,,17.06.2023,SALES WARRANTY,22.12.2022,21.12.2023,Not assigned,#,X,BPL ELITE VIEW EV100 TOUCH WITH NELLCOR,17.06.2023,,,,,1
